customer_id,age,gender,location,frequency,avg_order_value,total_spent,avg_session_time_min,pages_viewed,product_category,recency_days,churned
1416,25,Female,Greater Accra,3,48.69,146.06,3.98,6,Furniture,14,0
1417,51,Male,Eastern Region,1,22.36,22.36,6.1,7,Fashion,130,1
1418,52,Female,Greater Accra,1,42.47,42.47,20.09,3,Fashion,94,1
1419,49,Female,Greater Accra,1,30.78,30.78,3.82,5,Electronics,32,0
1420,41,Male,Ashanti Region,1,44.06,44.06,3.25,6,Groceries,81,0
1421,31,Male,Ashanti Region,3,29.51,88.52,14.17,9,Groceries,31,0
1422,49,Male,Greater Accra,2,23.08,46.16,13.97,6,Books,94,0
1423,63,Female,Northern Region,2,44.98,89.96,29.29,6,Electronics,12,0
1424,60,Female,Eastern Region,0,41.39,0.0,4.8,3,Electronics,310,1
1425,33,Male,Greater Accra,1,66.6,66.6,2.53,4,Furniture,41,0
1426,21,Female,Ashanti Region,5,29.63,148.13,1.65,6,Electronics,6,0
1427,69,Female,Northern Region,0,5.0,0.0,0.21,3,Groceries,292,1
1428,54,Male,Ashanti Region,2,30.9,61.81,7.78,4,Electronics,16,0
1429,38,Male,Ashanti Region,5,5.0,25.0,1.6,5,Furniture,43,0
1430,31,Female,Greater Accra,1,50.39,50.39,5.6,7,Groceries,84,0
1431,48,Female,Eastern Region,1,5.0,5.0,14.9,6,Furniture,67,0
1432,65,Female,Western Region,2,15.29,30.58,18.0,8,Fashion,13,0
1433,35,Female,Eastern Region,1,30.94,30.94,0.03,5,Groceries,4,0
1434,24,Female,Greater Accra,0,78.6,0.0,2.29,3,Health,602,1
1435,27,Male,Ashanti Region,3,13.18,39.53,10.9,5,Fashion,265,0
1436,24,Female,Western Region,0,40.31,0.0,4.61,3,Health,358,1
1437,50,Female,Greater Accra,1,54.5,54.5,9.89,4,Fashion,73,0
1438,40,Female,Volta Region,2,77.1,154.2,11.52,1,Furniture,29,0
1439,38,Male,Western Region,2,59.44,118.89,3.51,3,Electronics,16,0
1440,36,Male,Greater Accra,0,67.35,0.0,2.67,2,Groceries,340,1
1441,65,Male,Western Region,3,61.61,184.82,3.65,4,Electronics,4,0
1442,36,Male,Ashanti Region,2,9.77,19.54,6.35,4,Furniture,96,0
1443,53,Male,Savana Region,0,48.99,0.0,2.75,3,Books,196,1
1444,46,Female,Ashanti Region,3,61.22,183.65,8.95,1,Groceries,20,0
1445,35,Female,Ashanti Region,3,16.09,48.26,14.06,4,Health,87,0
1446,19,Male,Eastern Region,2,25.51,51.01,1.99,2,Furniture,67,0
1447,18,Female,Northern Region,4,19.92,79.68,20.11,3,Electronics,14,0
1448,64,Male,Greater Accra,1,59.32,59.32,5.85,1,Fashion,3,0
1449,22,Male,Eastern Region,2,38.27,76.54,12.63,5,Electronics,159,0
1450,37,Male,Greater Accra,3,31.98,95.94,0.66,6,Furniture,16,0
1451,28,Female,Greater Accra,2,7.96,15.92,1.74,8,Groceries,51,0
1452,59,Male,Greater Accra,4,38.32,153.26,2.32,5,Fashion,21,0
1453,19,Male,Ashanti Region,1,25.81,25.81,2.16,3,Furniture,64,0
1454,20,Male,Greater Accra,1,46.08,46.08,1.13,7,Fashion,72,0
1455,40,Female,Greater Accra,5,11.43,57.13,12.16,7,Electronics,4,0
1456,29,Male,Greater Accra,3,44.45,133.34,3.25,4,Fashion,3,0
1457,37,Female,Greater Accra,2,29.03,58.05,19.8,4,Furniture,280,0
1458,22,Female,Ashanti Region,5,8.77,43.84,5.25,5,Books,87,0
1459,54,Female,Volta Region,4,6.82,27.27,0.89,4,Fashion,18,0
1460,55,Female,Greater Accra,4,10.57,42.3,4.74,4,Groceries,40,0
1461,47,Male,Western Region,5,34.84,174.2,30.26,5,Health,190,0
1462,26,Male,Northern Region,3,43.02,129.07,5.0,4,Fashion,47,0
1463,51,Female,Eastern Region,3,46.75,140.24,0.01,1,Books,32,0
1464,61,Male,Eastern Region,1,47.69,47.69,16.23,5,Fashion,2,0
1465,52,Female,Savana Region,5,21.04,105.18,1.61,3,Books,52,0
1466,69,Female,Greater Accra,8,66.46,531.68,7.0,6,Electronics,128,0
1467,39,Female,Ashanti Region,0,28.94,0.0,4.34,7,Groceries,155,1
1468,61,Female,Northern Region,2,51.25,102.51,2.36,3,Groceries,0,0
1469,41,Female,Eastern Region,0,35.9,0.0,1.99,4,Fashion,485,1
1470,34,Female,Savana Region,0,49.39,0.0,15.85,5,Electronics,566,1
1471,27,Male,Greater Accra,2,34.64,69.28,14.58,5,Electronics,64,0
1472,47,Female,Northern Region,0,49.84,0.0,4.32,5,Electronics,429,1
1473,63,Male,Ashanti Region,2,39.82,79.63,1.79,5,Furniture,127,0
1474,40,Male,Ashanti Region,2,60.35,120.69,0.65,3,Health,8,0
1475,49,Female,Greater Accra,3,19.53,58.6,1.02,5,Electronics,49,0
1476,34,Male,Eastern Region,1,5.0,5.0,4.43,3,Electronics,83,0
1477,67,Male,Western Region,1,15.67,15.67,2.21,4,Electronics,81,0
1478,68,Male,Ashanti Region,0,66.72,0.0,0.26,7,Fashion,486,1
1479,34,Female,Savana Region,4,36.14,144.54,3.64,5,Books,39,0
1480,31,Female,Ashanti Region,1,42.3,42.3,8.23,5,Fashion,127,1
1481,26,Female,Greater Accra,1,13.66,13.66,13.34,2,Fashion,57,0
1482,57,Male,Greater Accra,2,41.64,83.28,5.28,6,Electronics,80,0
1483,19,Female,Greater Accra,0,14.43,0.0,7.71,2,Electronics,630,1
1484,62,Female,Ashanti Region,2,18.11,36.21,2.72,1,Electronics,92,0
1485,42,Male,Greater Accra,2,29.94,59.88,4.11,4,Electronics,177,0
1486,56,Male,Northern Region,2,51.13,102.25,7.85,5,Electronics,61,0
1487,26,Male,Northern Region,0,53.8,0.0,7.8,6,Groceries,591,1
1488,39,Female,Greater Accra,4,54.48,217.9,3.32,8,Furniture,28,0
1489,60,Female,Greater Accra,5,5.0,25.0,4.71,5,Furniture,50,0
1490,63,Female,Greater Accra,2,39.83,79.67,15.45,9,Fashion,82,0
1491,21,Male,Ashanti Region,1,35.08,35.08,6.0,2,Electronics,92,1
1492,43,Female,Greater Accra,1,5.0,5.0,6.17,3,Electronics,42,0
1493,46,Female,Greater Accra,2,40.4,80.8,9.21,3,Electronics,22,0
1494,62,Female,Western Region,1,33.74,33.74,0.73,6,Electronics,89,0
1495,51,Female,Savana Region,2,52.79,105.58,4.44,13,Health,32,0
1496,40,Male,Greater Accra,3,42.03,126.09,19.23,4,Electronics,165,0
1497,54,Male,Ashanti Region,2,26.27,52.53,2.69,6,Fashion,104,0
1498,28,Female,Ashanti Region,2,63.14,126.29,2.1,5,Furniture,82,0
1499,23,Female,Savana Region,1,5.0,5.0,5.52,3,Furniture,16,0
1500,35,Female,Ashanti Region,5,38.39,191.97,1.5,4,Groceries,27,0
1501,38,Male,Greater Accra,0,5.0,0.0,4.87,9,Electronics,397,1
1502,59,Female,Northern Region,3,17.2,51.59,1.02,4,Furniture,141,0
1503,53,Male,Ashanti Region,0,53.12,0.0,5.2,2,Groceries,564,1
1504,58,Male,Greater Accra,2,8.15,16.29,5.53,6,Fashion,91,0
1505,55,Female,Ashanti Region,3,5.0,15.0,3.25,5,Books,31,0
1506,51,Female,Ashanti Region,2,99.55,199.1,2.89,5,Furniture,96,0
1507,34,Male,Greater Accra,2,6.02,12.04,1.69,9,Groceries,48,0
1508,54,Male,Greater Accra,2,81.26,162.53,2.41,6,Furniture,44,0
1509,42,Male,Ashanti Region,3,35.69,107.08,4.14,3,Health,72,0
1510,55,Male,Greater Accra,2,26.88,53.76,1.71,5,Furniture,98,0
1511,29,Female,Northern Region,0,54.17,0.0,9.16,6,Books,357,1
1512,40,Female,Greater Accra,1,73.41,73.41,7.41,4,Fashion,7,0
1513,59,Male,Greater Accra,4,11.35,45.39,1.88,3,Health,6,0
1514,39,Female,Eastern Region,2,27.24,54.49,0.62,1,Groceries,17,0
1515,38,Female,Northern Region,2,61.17,122.34,0.0,5,Groceries,4,0
1516,44,Female,Savana Region,1,47.2,47.2,5.45,3,Electronics,107,1
1517,48,Male,Ashanti Region,1,67.55,67.55,1.42,7,Fashion,2,0
1518,23,Female,Greater Accra,2,52.88,105.76,0.08,4,Health,175,0
1519,44,Male,Northern Region,1,85.21,85.21,2.67,2,Fashion,7,0
1520,57,Male,Northern Region,1,44.46,44.46,19.62,7,Groceries,116,1
1521,51,Male,Greater Accra,3,45.55,136.64,7.03,2,Books,16,0
1522,29,Male,Western Region,3,48.04,144.13,11.7,3,Electronics,64,0
1523,62,Male,Greater Accra,1,36.44,36.44,0.94,4,Fashion,25,0
1524,24,Male,Volta Region,3,61.2,183.61,0.46,6,Electronics,4,0
1525,27,Male,Savana Region,3,45.93,137.78,0.07,11,Electronics,78,0
1526,62,Female,Northern Region,2,59.7,119.41,18.7,5,Groceries,98,0
1527,34,Female,Western Region,1,63.61,63.61,2.14,6,Electronics,21,0
1528,43,Male,Northern Region,3,50.71,152.13,3.69,9,Furniture,92,0
1529,38,Female,Greater Accra,2,52.54,105.09,3.01,4,Books,36,0
1530,45,Female,Ashanti Region,2,14.74,29.48,7.87,1,Fashion,78,0
1531,63,Female,Greater Accra,2,26.24,52.48,2.23,6,Health,62,0
1532,19,Male,Ashanti Region,3,61.08,183.25,4.6,6,Fashion,159,0
1533,60,Female,Northern Region,1,75.59,75.59,32.53,3,Fashion,23,0
1534,18,Female,Ashanti Region,3,5.0,15.0,3.52,8,Fashion,6,0
1535,68,Female,Greater Accra,1,25.8,25.8,4.81,4,Electronics,93,1
1536,53,Male,Eastern Region,5,40.59,202.95,4.19,7,Groceries,100,0
1537,68,Female,Savana Region,2,18.02,36.04,9.75,7,Furniture,1,0
1538,43,Female,Greater Accra,1,19.44,19.44,1.86,6,Groceries,8,0
1539,46,Female,Ashanti Region,2,51.87,103.75,1.12,6,Fashion,107,0
1540,38,Male,Greater Accra,2,79.53,159.07,8.42,6,Groceries,55,0
1541,28,Male,Northern Region,1,5.0,5.0,3.22,1,Electronics,36,0
1542,57,Female,Greater Accra,0,35.74,0.0,14.7,6,Groceries,504,1
1543,28,Female,Eastern Region,2,51.58,103.16,6.2,5,Electronics,16,0
1544,53,Male,Greater Accra,3,59.51,178.52,4.99,8,Fashion,23,0
1545,66,Female,Greater Accra,1,47.98,47.98,0.44,1,Groceries,89,0
1546,56,Male,Western Region,2,84.04,168.07,7.87,2,Health,53,0
1547,57,Female,Greater Accra,4,40.72,162.89,6.95,8,Health,14,0
1548,52,Female,Ashanti Region,2,72.8,145.6,6.13,6,Furniture,134,0
1549,51,Female,Greater Accra,2,23.84,47.68,1.87,7,Health,310,0
1550,64,Female,Ashanti Region,2,41.45,82.9,17.6,6,Furniture,9,0
1551,41,Male,Ashanti Region,2,9.68,19.36,2.33,3,Furniture,21,0
1552,39,Female,Greater Accra,3,62.52,187.56,0.99,2,Groceries,83,0
1553,22,Male,Greater Accra,2,36.99,73.98,26.15,3,Health,7,0
1554,50,Female,Ashanti Region,1,48.95,48.95,8.23,9,Groceries,37,0
1555,53,Female,Eastern Region,2,32.17,64.33,3.21,4,Books,14,0
1556,64,Female,Northern Region,2,54.66,109.32,16.49,2,Electronics,65,0
1557,37,Male,Ashanti Region,1,49.94,49.94,0.57,8,Books,26,0
1558,36,Female,Eastern Region,2,15.13,30.27,0.55,6,Electronics,113,0
1559,52,Male,Greater Accra,0,16.58,0.0,6.88,4,Furniture,228,1
1560,69,Male,Greater Accra,4,39.31,157.22,1.18,9,Groceries,199,0
1561,60,Female,Greater Accra,3,56.49,169.47,14.94,6,Health,20,0
1562,34,Male,Greater Accra,2,86.57,173.14,11.01,4,Fashion,309,0
1563,62,Female,Greater Accra,5,47.57,237.87,2.19,4,Books,0,0
1564,60,Male,Ashanti Region,4,65.19,260.75,13.18,5,Electronics,39,0
1565,51,Male,Eastern Region,2,5.0,10.0,0.26,3,Electronics,73,0
1566,26,Female,Western Region,1,90.32,90.32,4.77,6,Health,142,1
1567,43,Female,Greater Accra,0,55.14,0.0,16.45,4,Health,477,1
1568,19,Male,Eastern Region,0,38.76,0.0,11.6,5,Groceries,717,1
1569,26,Female,Savana Region,2,35.88,71.77,2.64,4,Health,26,0
1570,26,Female,Eastern Region,0,12.32,0.0,1.21,4,Electronics,314,1
1571,57,Female,Greater Accra,4,19.47,77.87,1.42,2,Electronics,53,0
1572,34,Male,Greater Accra,1,87.76,87.76,4.34,5,Books,77,0
1573,18,Female,Greater Accra,2,15.27,30.55,5.45,2,Groceries,13,0
1574,42,Female,Greater Accra,3,14.79,44.38,0.2,5,Books,10,0
1575,60,Female,Northern Region,2,22.44,44.89,3.2,7,Books,68,0
1576,57,Male,Greater Accra,5,10.05,50.23,10.65,6,Groceries,10,0
1577,59,Female,Greater Accra,1,40.38,40.38,3.53,4,Groceries,43,0
1578,42,Female,Northern Region,0,67.22,0.0,1.11,1,Fashion,555,1
1579,56,Female,Northern Region,3,24.74,74.21,18.59,3,Electronics,95,0
1580,52,Male,Ashanti Region,2,5.67,11.33,1.86,5,Groceries,71,0
1581,20,Female,Northern Region,3,47.3,141.89,9.61,9,Health,73,0
1582,67,Female,Ashanti Region,2,38.61,77.21,1.29,3,Furniture,181,0
1583,54,Male,Greater Accra,0,65.07,0.0,3.3,7,Electronics,581,1
1584,61,Male,Ashanti Region,2,28.64,57.27,4.05,4,Electronics,104,0
1585,61,Female,Eastern Region,1,33.5,33.5,4.17,6,Electronics,2,0
1586,68,Male,Western Region,3,36.26,108.79,4.36,5,Groceries,66,0
1587,47,Female,Greater Accra,3,42.23,126.68,1.53,6,Furniture,36,0
1588,55,Female,Ashanti Region,1,30.19,30.19,4.35,2,Furniture,57,0
1589,51,Female,Greater Accra,0,26.13,0.0,3.94,5,Furniture,200,1
1590,29,Male,Ashanti Region,3,5.0,15.0,1.4,8,Fashion,2,0
1591,36,Male,Greater Accra,1,25.87,25.87,26.63,6,Health,9,0
1592,54,Female,Greater Accra,6,57.88,347.28,12.04,9,Fashion,19,0
1593,61,Male,Savana Region,2,61.26,122.51,13.11,7,Groceries,6,0
1594,66,Female,Eastern Region,1,28.22,28.22,6.94,3,Fashion,145,1
1595,34,Male,Ashanti Region,2,72.49,144.97,1.05,2,Electronics,8,0
1596,27,Male,Greater Accra,2,39.28,78.56,5.04,8,Fashion,5,0
1597,66,Male,Greater Accra,0,6.55,0.0,10.34,3,Books,402,1
1598,64,Female,Ashanti Region,3,5.0,15.0,0.24,7,Electronics,2,0
1599,29,Female,Savana Region,1,70.46,70.46,4.11,6,Electronics,0,0
1600,33,Male,Volta Region,2,30.67,61.35,3.03,2,Fashion,53,0
1601,41,Male,Ashanti Region,2,9.65,19.3,1.43,4,Health,44,0
1602,36,Male,Ashanti Region,3,5.0,15.0,2.85,5,Fashion,71,0
1603,25,Female,Savana Region,1,30.11,30.11,24.63,5,Fashion,111,1
1604,48,Male,Ashanti Region,1,50.12,50.12,7.71,4,Fashion,10,0
1605,38,Female,Eastern Region,2,22.56,45.12,2.14,5,Books,116,0
1606,34,Female,Greater Accra,1,13.67,13.67,5.58,5,Books,6,0
1607,40,Female,Northern Region,3,26.27,78.8,1.7,10,Furniture,128,0
1608,54,Male,Ashanti Region,1,71.08,71.08,5.66,3,Groceries,114,1
1609,33,Female,Savana Region,4,5.18,20.7,13.59,3,Electronics,71,0
1610,23,Male,Northern Region,0,23.96,0.0,4.88,2,Fashion,405,1
1611,25,Male,Greater Accra,2,70.27,140.54,7.93,3,Groceries,5,0
1612,42,Female,Northern Region,5,52.35,261.77,3.62,1,Fashion,90,0
1613,35,Female,Savana Region,3,44.48,133.43,4.46,6,Electronics,14,0
1614,42,Male,Greater Accra,3,23.79,71.37,7.13,4,Books,34,0
1615,29,Male,Greater Accra,2,40.76,81.53,10.04,9,Electronics,45,0
1616,32,Female,Greater Accra,4,26.55,106.22,6.46,6,Electronics,69,0
1617,43,Male,Ashanti Region,3,18.52,55.55,22.76,6,Groceries,40,0
1618,58,Female,Ashanti Region,0,13.0,0.0,10.28,5,Electronics,378,1
1619,62,Female,Eastern Region,1,59.6,59.6,9.01,5,Furniture,100,1
1620,43,Male,Greater Accra,6,38.49,230.94,11.19,4,Electronics,74,0
1621,64,Male,Savana Region,4,47.86,191.45,1.98,4,Electronics,21,0
1622,49,Male,Greater Accra,5,43.79,218.96,3.39,7,Furniture,134,0
1623,27,Female,Greater Accra,3,51.02,153.07,4.99,7,Fashion,47,0
1624,33,Female,Ashanti Region,3,33.63,100.9,3.72,1,Furniture,37,0
1625,24,Male,Ashanti Region,0,27.96,0.0,11.28,2,Books,435,1
1626,34,Female,Greater Accra,2,19.62,39.24,0.16,10,Fashion,39,0
1627,40,Female,Greater Accra,2,5.0,10.0,1.41,7,Groceries,84,0
1628,43,Male,Greater Accra,3,11.95,35.85,12.81,5,Electronics,32,0
1629,38,Female,Northern Region,1,30.86,30.86,0.37,5,Health,89,0
1630,39,Male,Northern Region,5,5.0,25.0,1.54,8,Health,85,0
1631,24,Male,Ashanti Region,7,5.44,38.1,2.6,7,Furniture,19,0
1632,31,Male,Northern Region,3,66.05,198.16,8.34,4,Electronics,6,0
1633,32,Male,Northern Region,2,45.6,91.21,4.93,7,Fashion,114,0
1634,24,Male,Greater Accra,4,28.7,114.82,18.55,5,Fashion,11,0
1635,26,Male,Volta Region,1,96.79,96.79,1.55,4,Books,1,0
1636,68,Female,Savana Region,0,5.0,0.0,12.34,5,Furniture,714,1
1637,65,Female,Greater Accra,2,64.39,128.78,2.0,4,Fashion,17,0
1638,25,Female,Greater Accra,2,37.21,74.43,1.69,5,Electronics,14,0
1639,67,Male,Greater Accra,0,59.63,0.0,4.14,6,Electronics,704,1
1640,40,Male,Greater Accra,2,42.72,85.45,0.44,4,Groceries,93,0
1641,46,Male,Northern Region,0,5.0,0.0,2.91,6,Furniture,156,1
1642,35,Female,Ashanti Region,1,42.39,42.39,2.64,9,Fashion,32,0
1643,48,Female,Northern Region,0,48.39,0.0,1.05,4,Fashion,304,1
1644,47,Male,Northern Region,2,5.0,10.0,11.83,6,Electronics,47,0
1645,69,Male,Eastern Region,1,88.6,88.6,2.93,2,Electronics,8,0
1646,56,Female,Northern Region,1,47.78,47.78,24.08,8,Books,41,0
1647,52,Male,Greater Accra,0,56.8,0.0,13.8,2,Groceries,516,1
1648,35,Male,Greater Accra,0,10.86,0.0,1.3,3,Books,587,1
1649,59,Female,Eastern Region,1,57.27,57.27,4.22,4,Fashion,370,1
1650,56,Female,Greater Accra,0,67.24,0.0,5.52,5,Health,456,1
1651,34,Male,Greater Accra,7,46.34,324.37,10.25,7,Fashion,7,0
1652,31,Male,Savana Region,1,39.77,39.77,13.01,4,Furniture,389,1
1653,48,Female,Northern Region,4,17.66,70.64,5.87,11,Electronics,28,0
1654,41,Male,Greater Accra,2,34.59,69.19,0.21,2,Groceries,117,0
1655,52,Male,Northern Region,4,27.2,108.8,3.94,6,Furniture,1,0
1656,61,Male,Savana Region,2,54.3,108.6,12.97,3,Furniture,59,0
1657,62,Male,Greater Accra,2,18.75,37.51,7.51,3,Health,0,0
1658,51,Male,Greater Accra,2,54.12,108.23,12.25,5,Groceries,42,0
1659,20,Female,Western Region,4,19.03,76.1,6.73,5,Books,80,0
1660,54,Male,Greater Accra,1,33.44,33.44,0.27,7,Fashion,58,0
1661,60,Male,Greater Accra,2,55.4,110.8,20.65,6,Furniture,59,0
1662,57,Female,Ashanti Region,3,22.41,67.22,15.01,4,Groceries,23,0
1663,43,Female,Northern Region,5,56.26,281.32,0.81,3,Furniture,60,0
1664,40,Female,Greater Accra,1,53.82,53.82,0.72,7,Fashion,115,1
1665,61,Female,Greater Accra,2,33.23,66.45,4.65,3,Fashion,41,0
1666,56,Male,Greater Accra,0,69.04,0.0,8.49,3,Health,394,1
1667,32,Female,Volta Region,3,41.94,125.83,2.89,4,Furniture,7,0
1668,66,Male,Greater Accra,3,67.56,202.67,0.88,5,Groceries,55,0
1669,21,Female,Eastern Region,0,84.84,0.0,4.29,5,Electronics,688,1
1670,46,Male,Western Region,1,33.97,33.97,2.47,8,Fashion,11,0
1671,39,Female,Greater Accra,0,56.12,0.0,2.6,10,Fashion,279,1
1672,42,Female,Volta Region,0,24.06,0.0,6.21,6,Furniture,632,1
1673,30,Male,Western Region,1,14.18,14.18,13.01,7,Electronics,2,0
1674,35,Female,Savana Region,3,35.11,105.34,4.91,5,Health,255,0
1675,50,Female,Greater Accra,2,5.93,11.87,6.98,5,Books,125,0
1676,33,Female,Eastern Region,5,16.56,82.8,6.47,2,Groceries,48,0
1677,62,Male,Northern Region,2,54.79,109.57,4.81,1,Fashion,33,0
1678,59,Female,Volta Region,2,27.16,54.32,2.23,5,Fashion,16,0
1679,61,Male,Greater Accra,2,57.76,115.53,2.85,4,Groceries,54,0
1680,19,Male,Northern Region,1,47.49,47.49,2.28,1,Fashion,70,0
1681,52,Male,Greater Accra,2,86.28,172.56,14.97,4,Groceries,70,0
1682,59,Male,Greater Accra,1,53.11,53.11,10.51,5,Books,0,0
1683,51,Female,Ashanti Region,0,67.86,0.0,5.2,6,Fashion,236,1
1684,47,Male,Savana Region,4,50.05,200.19,14.6,4,Furniture,71,0
1685,30,Female,Ashanti Region,1,47.78,47.78,13.05,7,Books,26,0
1686,30,Male,Ashanti Region,3,69.12,207.35,15.76,3,Fashion,28,0
1687,35,Male,Volta Region,1,56.72,56.72,1.5,4,Groceries,41,0
1688,49,Male,Ashanti Region,2,45.25,90.5,7.58,4,Groceries,30,0
1689,49,Male,Eastern Region,2,45.14,90.28,5.64,8,Books,11,0
1690,52,Male,Ashanti Region,1,53.46,53.46,7.94,3,Health,15,0
1691,56,Male,Ashanti Region,2,23.22,46.43,1.83,5,Groceries,24,0
1692,63,Female,Northern Region,0,22.16,0.0,7.12,7,Groceries,398,1
1693,69,Male,Western Region,2,75.64,151.27,3.16,5,Electronics,25,0
1694,46,Male,Ashanti Region,1,86.61,86.61,10.78,5,Groceries,103,1
1695,66,Male,Northern Region,1,16.78,16.78,9.52,6,Fashion,38,0
1696,46,Female,Greater Accra,0,23.28,0.0,1.42,4,Fashion,229,1
1697,61,Female,Greater Accra,3,68.56,205.69,1.22,5,Groceries,2,0
1698,33,Male,Ashanti Region,1,53.34,53.34,7.59,8,Groceries,39,0
1699,61,Male,Greater Accra,2,56.91,113.82,4.8,5,Fashion,10,0
1700,64,Male,Greater Accra,1,62.42,62.42,4.89,2,Electronics,19,0
1701,27,Female,Ashanti Region,5,33.98,169.91,8.38,7,Furniture,65,0
1702,47,Male,Greater Accra,1,48.25,48.25,11.58,3,Fashion,8,0
1703,42,Male,Greater Accra,4,46.3,185.22,1.64,4,Fashion,0,0
1704,56,Male,Ashanti Region,1,18.54,18.54,4.87,4,Fashion,77,0
1705,37,Male,Eastern Region,0,47.88,0.0,10.59,3,Groceries,537,1
1706,22,Male,Western Region,3,70.94,212.83,12.37,7,Furniture,139,0
1707,18,Female,Eastern Region,3,31.65,94.94,2.03,5,Fashion,46,0
1708,47,Male,Ashanti Region,2,43.81,87.63,0.66,1,Books,174,0
1709,66,Female,Western Region,3,45.17,135.5,1.59,3,Groceries,56,0
1710,20,Male,Northern Region,2,32.88,65.77,17.46,5,Furniture,29,0
1711,62,Male,Greater Accra,2,56.92,113.85,3.72,7,Fashion,56,0
1712,31,Female,Greater Accra,1,23.0,23.0,3.25,6,Health,82,0
1713,47,Male,Eastern Region,2,73.32,146.63,0.08,1,Electronics,25,0
1714,67,Female,Eastern Region,3,55.66,166.97,0.31,2,Groceries,27,0
1715,21,Female,Northern Region,1,16.58,16.58,6.63,2,Electronics,59,0
1716,35,Male,Northern Region,2,82.45,164.9,5.35,4,Electronics,36,0
1717,54,Female,Eastern Region,2,44.2,88.41,5.14,4,Books,44,0
1718,42,Male,Volta Region,2,21.93,43.85,0.7,12,Furniture,241,0
1719,65,Female,Ashanti Region,2,67.61,135.23,2.6,3,Fashion,2,0
1720,18,Male,Greater Accra,1,52.37,52.37,10.04,4,Groceries,62,0
1721,63,Female,Savana Region,2,5.0,10.0,1.15,9,Books,153,0
1722,32,Male,Greater Accra,0,26.86,0.0,12.86,6,Electronics,568,1
1723,26,Female,Northern Region,3,46.98,140.93,0.78,4,Electronics,22,0
1724,32,Female,Volta Region,3,5.0,15.0,1.11,5,Health,241,0
1725,66,Female,Northern Region,1,42.13,42.13,3.9,1,Furniture,0,0
1726,41,Female,Eastern Region,3,43.95,131.85,17.44,9,Health,20,0
1727,21,Female,Ashanti Region,6,10.41,62.48,2.4,4,Groceries,218,0
1728,29,Female,Ashanti Region,4,46.77,187.06,6.44,3,Furniture,10,0
1729,54,Male,Ashanti Region,1,40.19,40.19,5.33,4,Electronics,93,1
1730,54,Male,Eastern Region,1,10.22,10.22,0.97,9,Fashion,49,0
1731,60,Male,Northern Region,0,62.99,0.0,1.71,6,Groceries,658,1
1732,23,Male,Eastern Region,0,60.95,0.0,15.97,5,Electronics,711,1
1733,56,Male,Greater Accra,2,32.76,65.51,1.23,4,Groceries,87,0
1734,63,Female,Ashanti Region,1,35.04,35.04,7.12,5,Electronics,4,0
1735,41,Male,Savana Region,2,58.16,116.31,20.06,5,Furniture,0,0
1736,28,Female,Ashanti Region,5,34.98,174.92,0.76,6,Electronics,91,0
1737,30,Male,Ashanti Region,5,5.0,25.0,3.06,3,Furniture,8,0
1738,51,Male,Northern Region,2,52.17,104.35,1.52,4,Groceries,51,0
1739,42,Female,Eastern Region,3,19.67,59.01,1.5,1,Furniture,5,0
1740,24,Female,Ashanti Region,2,30.25,60.51,0.76,2,Fashion,21,0
1741,69,Female,Western Region,2,76.45,152.89,6.29,4,Fashion,10,0
1742,21,Female,Greater Accra,0,36.65,0.0,8.23,4,Fashion,545,1
1743,25,Male,Volta Region,2,40.04,80.09,6.78,6,Groceries,67,0
1744,37,Female,Greater Accra,1,52.74,52.74,15.51,3,Groceries,8,0
1745,46,Male,Greater Accra,4,52.63,210.53,0.94,6,Furniture,3,0
1746,68,Male,Western Region,0,17.02,0.0,2.31,5,Fashion,671,1
1747,62,Male,Greater Accra,4,38.49,153.97,2.53,1,Groceries,36,0
1748,63,Male,Northern Region,6,40.9,245.42,1.58,3,Furniture,71,0
1749,27,Male,Savana Region,3,46.8,140.4,0.92,3,Groceries,138,0
1750,60,Female,Savana Region,2,47.23,94.46,4.0,8,Fashion,20,0
1751,51,Female,Volta Region,2,104.69,209.37,10.79,5,Groceries,8,0
1752,43,Male,Greater Accra,1,10.6,10.6,18.55,6,Fashion,46,0
1753,58,Male,Northern Region,2,64.5,129.0,0.83,5,Fashion,29,0
1754,66,Male,Greater Accra,2,69.58,139.17,10.39,2,Electronics,96,0
1755,20,Male,Ashanti Region,2,52.32,104.64,10.44,7,Health,0,0
1756,23,Female,Savana Region,2,23.74,47.48,2.96,4,Groceries,52,0
1757,22,Male,Ashanti Region,3,81.62,244.85,0.7,6,Electronics,43,0
1758,22,Female,Eastern Region,2,5.0,10.0,27.64,6,Health,113,0
1759,64,Male,Ashanti Region,1,22.92,22.92,6.4,6,Groceries,51,0
1760,40,Female,Eastern Region,2,69.29,138.58,24.17,6,Fashion,326,0
1761,66,Male,Volta Region,2,30.75,61.49,3.97,5,Books,1,0
1762,26,Female,Greater Accra,3,79.91,239.73,3.02,5,Fashion,42,0
1763,52,Male,Eastern Region,2,5.0,10.0,1.7,7,Electronics,223,0
1764,37,Female,Savana Region,3,12.2,36.59,24.65,5,Groceries,174,0
1765,66,Male,Ashanti Region,1,26.71,26.71,1.75,7,Groceries,14,0
1766,59,Male,Greater Accra,3,50.43,151.3,0.14,5,Electronics,105,0
1767,52,Female,Eastern Region,3,34.45,103.35,4.31,7,Health,98,0
